ID,VF_GENE
Mainland_China_GCA_023607565,sseD
Mainland_China_GCA_023607565,sseC
Mainland_China_GCA_023607565,sscA
Mainland_China_GCA_023607565,sseB
Mainland_China_GCA_023607565,sseA
Mainland_China_GCA_023607565,ssaE
Mainland_China_GCA_023607565,ssaD
Mainland_China_GCA_023607565,ssaC
Mainland_China_GCA_023607565,spiC/ssaB
Mainland_China_GCA_023607565,sifA
Mainland_China_GCA_023607565,csgC
Mainland_China_GCA_023607565,csgA
Mainland_China_GCA_023607565,csgB
Mainland_China_GCA_023607565,csgD
Mainland_China_GCA_023607565,csgE
Mainland_China_GCA_023607565,csgF
Mainland_China_GCA_023607565,csgG
Mainland_China_GCA_023607565,sopA
Mainland_China_GCA_023607565,pipB2
Mainland_China_GCA_023607565,mig-14
Mainland_China_GCA_023607565,avrA
Mainland_China_GCA_023607565,orgC
Mainland_China_GCA_023607565,orgB
Mainland_China_GCA_023607565,orgA
Mainland_China_GCA_023607565,prgK
Mainland_China_GCA_023607565,prgJ
Mainland_China_GCA_023607565,prgI
Mainland_China_GCA_023607565,prgH
Mainland_China_GCA_023607565,sptP
Mainland_China_GCA_023607565,sicP
Mainland_China_GCA_023607565,sipA/sspA
Mainland_China_GCA_023607565,sipD
Mainland_China_GCA_023607565,sipC/sspC
Mainland_China_GCA_023607565,sipB/sspB
Mainland_China_GCA_023607565,sicA
Mainland_China_GCA_023607565,spaS
Mainland_China_GCA_023607565,spaR
Mainland_China_GCA_023607565,spaQ
Mainland_China_GCA_023607565,spaP
Mainland_China_GCA_023607565,spaO
Mainland_China_GCA_023607565,invJ
Mainland_China_GCA_023607565,invI
Mainland_China_GCA_023607565,invC
Mainland_China_GCA_023607565,invB
Mainland_China_GCA_023607565,invA
Mainland_China_GCA_023607565,invE
Mainland_China_GCA_023607565,invG
Mainland_China_GCA_023607565,invF
Mainland_China_GCA_023607565,invH
Mainland_China_GCA_023607565,sopD
Mainland_China_GCA_023607565,entA
Mainland_China_GCA_023607565,entB
Mainland_China_GCA_023607565,fepG
Mainland_China_GCA_023607565,fimF
Mainland_China_GCA_023607565,fimH
Mainland_China_GCA_023607565,fimD
Mainland_China_GCA_023607565,fimC
Mainland_China_GCA_023607565,fimI
Mainland_China_GCA_023607565,lpfE
Mainland_China_GCA_023607565,lpfD
Mainland_China_GCA_023607565,lpfC
Mainland_China_GCA_023607565,lpfB
Mainland_China_GCA_023607565,lpfA
Mainland_China_GCA_023607565,misL
Mainland_China_GCA_023607565,mgtB
Mainland_China_GCA_023607565,mgtC
Mainland_China_GCA_023607565,sseL
Mainland_China_GCA_023607565,ratB
Mainland_China_GCA_023607565,sinH
Mainland_China_GCA_023607565,slrP
Mainland_China_GCA_023607565,sopD2
Mainland_China_GCA_023607565,spvR
Mainland_China_GCA_023607565,spvB
Mainland_China_GCA_023607565,spvC
Mainland_China_GCA_023607565,pefB
Mainland_China_GCA_023607565,pefA
Mainland_China_GCA_023607565,pefC
Mainland_China_GCA_023607565,pefD
Mainland_China_GCA_023607565,sseK1
Mainland_China_GCA_023607565,rck
Mainland_China_GCA_023607605,sseI/srfH
Mainland_China_GCA_023607605,ompA
Mainland_China_GCA_023607605,pipB
Mainland_China_GCA_023607605,sopB/sigD
Mainland_China_GCA_023607605,sodCI
Mainland_China_GCA_023607605,sopE2
Mainland_China_GCA_023607605,steC
Mainland_China_GCA_023607605,sseJ
Mainland_China_GCA_023607605,steB
Mainland_China_GCA_023607605,sifB
Mainland_China_GCA_023607605,steA
Mainland_China_GCA_023607605,ssaU
Mainland_China_GCA_023607605,ssaT
Mainland_China_GCA_023607605,ssaS
Mainland_China_GCA_023607605,ssaR
Mainland_China_GCA_023607605,ssaQ
Mainland_China_GCA_023607605,ssaP
Mainland_China_GCA_023607605,ssaO
Mainland_China_GCA_023607605,ssaN
Mainland_China_GCA_023607605,ssaV
Mainland_China_GCA_023607605,ssaM
Mainland_China_GCA_023607605,ssaL
Mainland_China_GCA_023607605,ssaK
Mainland_China_GCA_023607605,ssaJ
Mainland_China_GCA_023607605,ssaI
Mainland_China_GCA_023607605,ssaH
Mainland_China_GCA_023607605,ssaG
Mainland_China_GCA_023607605,sseG
Mainland_China_GCA_023607605,sseF
Mainland_China_GCA_023607605,sscB
Mainland_China_GCA_023607605,sseE
Mainland_China_GCA_023607605,sseD
Mainland_China_GCA_023607605,sseC
Mainland_China_GCA_023607605,sscA
Mainland_China_GCA_023607605,sseB
Mainland_China_GCA_023607605,sseA
Mainland_China_GCA_023607605,ssaE
Mainland_China_GCA_023607605,ssaD
Mainland_China_GCA_023607605,ssaC
Mainland_China_GCA_023607605,spiC/ssaB
Mainland_China_GCA_023607605,sifA
Mainland_China_GCA_023607605,csgC
Mainland_China_GCA_023607605,csgA
Mainland_China_GCA_023607605,csgB
Mainland_China_GCA_023607605,csgD
Mainland_China_GCA_023607605,csgE
Mainland_China_GCA_023607605,csgF
Mainland_China_GCA_023607605,csgG
Mainland_China_GCA_023607605,sopA
Mainland_China_GCA_023607605,sspH2
Mainland_China_GCA_023607605,pipB2
Mainland_China_GCA_023607605,mig-14
Mainland_China_GCA_023607605,avrA
Mainland_China_GCA_023607605,orgC
Mainland_China_GCA_023607605,orgB
Mainland_China_GCA_023607605,orgA
Mainland_China_GCA_023607605,prgK
Mainland_China_GCA_023607605,prgJ
Mainland_China_GCA_023607605,prgI
Mainland_China_GCA_023607605,prgH
Mainland_China_GCA_023607605,sptP
Mainland_China_GCA_023607605,sicP
Mainland_China_GCA_023607605,sipA/sspA
Mainland_China_GCA_023607605,sipD
Mainland_China_GCA_023607605,sipC/sspC
Mainland_China_GCA_023607605,sipB/sspB
Mainland_China_GCA_023607605,sicA
Mainland_China_GCA_023607605,spaS
Mainland_China_GCA_023607605,spaR
Mainland_China_GCA_023607605,spaQ
Mainland_China_GCA_023607605,spaP
Mainland_China_GCA_023607605,spaO
Mainland_China_GCA_023607605,invJ
Mainland_China_GCA_023607605,invI
Mainland_China_GCA_023607605,invC
Mainland_China_GCA_023607605,invB
Mainland_China_GCA_023607605,invA
Mainland_China_GCA_023607605,invE
Mainland_China_GCA_023607605,invG
Mainland_China_GCA_023607605,invF
Mainland_China_GCA_023607605,invH
Mainland_China_GCA_023607605,sopD
Mainland_China_GCA_023607605,entA
Mainland_China_GCA_023607605,entB
Mainland_China_GCA_023607605,fepG
Mainland_China_GCA_023607605,fimF
Mainland_China_GCA_023607605,fimH
Mainland_China_GCA_023607605,fimD
Mainland_China_GCA_023607605,fimC
Mainland_China_GCA_023607605,fimI
Mainland_China_GCA_023607605,lpfE
Mainland_China_GCA_023607605,lpfD
Mainland_China_GCA_023607605,lpfC
Mainland_China_GCA_023607605,lpfB
Mainland_China_GCA_023607605,lpfA
Mainland_China_GCA_023607605,misL
Mainland_China_GCA_023607605,mgtB
Mainland_China_GCA_023607605,mgtC
Mainland_China_GCA_023607605,sinH
Mainland_China_GCA_023607605,ratB
Mainland_China_GCA_023607605,sseL
Mainland_China_GCA_023607605,slrP
Mainland_China_GCA_023607605,sopD2
Mainland_China_GCA_023607605,pefD
Mainland_China_GCA_023607605,pefC
Mainland_China_GCA_023607605,pefA
Mainland_China_GCA_023607605,pefB
Mainland_China_GCA_023607605,spvC
Mainland_China_GCA_023607605,spvB
Mainland_China_GCA_023607605,spvR
Mainland_China_GCA_023607605,sseK1
Mainland_China_GCA_023607605,rck
Mainland_China_GCA_023607645,sseI/srfH
Mainland_China_GCA_023607645,ompA
Mainland_China_GCA_023607645,pipB
Mainland_China_GCA_023607645,sopB/sigD
Mainland_China_GCA_023607645,sodCI
Mainland_China_GCA_023607645,sopE2
Mainland_China_GCA_023607645,steC
Mainland_China_GCA_023607645,sseJ
Mainland_China_GCA_023607645,steB
Mainland_China_GCA_023607645,sifB
Mainland_China_GCA_023607645,steA
Mainland_China_GCA_023607645,ssaU
Mainland_China_GCA_023607645,ssaT
Mainland_China_GCA_023607645,ssaS
Mainland_China_GCA_023607645,ssaR
Mainland_China_GCA_023607645,ssaQ
Mainland_China_GCA_023607645,ssaP
Mainland_China_GCA_023607645,ssaO
Mainland_China_GCA_023607645,ssaN
Mainland_China_GCA_023607645,ssaV
Mainland_China_GCA_023607645,ssaM
Mainland_China_GCA_023607645,ssaL
Mainland_China_GCA_023607645,ssaK
Mainland_China_GCA_023607645,ssaJ
Mainland_China_GCA_023607645,ssaI
Mainland_China_GCA_023607645,ssaH
Mainland_China_GCA_023607645,ssaG
Mainland_China_GCA_023607645,sseG
Mainland_China_GCA_023607645,sseF
Mainland_China_GCA_023607645,sscB
Mainland_China_GCA_023607645,sseE
Mainland_China_GCA_023607645,sseD
Mainland_China_GCA_023607645,sseC
Mainland_China_GCA_023607645,sscA
Mainland_China_GCA_023607645,sseB
Mainland_China_GCA_023607645,sseA
Mainland_China_GCA_023607645,ssaE
Mainland_China_GCA_023607645,ssaD
Mainland_China_GCA_023607645,ssaC
Mainland_China_GCA_023607645,spiC/ssaB
Mainland_China_GCA_023607645,sifA
Mainland_China_GCA_023607645,csgC
Mainland_China_GCA_023607645,csgA
Mainland_China_GCA_023607645,csgB
Mainland_China_GCA_023607645,csgD
Mainland_China_GCA_023607645,csgE
Mainland_China_GCA_023607645,csgF
Mainland_China_GCA_023607645,csgG
Mainland_China_GCA_023607645,sopA
Mainland_China_GCA_023607645,sspH2
Mainland_China_GCA_023607645,sopD
Mainland_China_GCA_023607645,invH
Mainland_China_GCA_023607645,invF
Mainland_China_GCA_023607645,invG
Mainland_China_GCA_023607645,invE
Mainland_China_GCA_023607645,invA
Mainland_China_GCA_023607645,invB
Mainland_China_GCA_023607645,invC
Mainland_China_GCA_023607645,invI
Mainland_China_GCA_023607645,invJ
Mainland_China_GCA_023607645,spaO
Mainland_China_GCA_023607645,spaP
Mainland_China_GCA_023607645,spaQ
Mainland_China_GCA_023607645,spaR
Mainland_China_GCA_023607645,spaS
Mainland_China_GCA_023607645,sicA
Mainland_China_GCA_023607645,sipB/sspB
Mainland_China_GCA_023607645,sipC/sspC
Mainland_China_GCA_023607645,sipD
Mainland_China_GCA_023607645,sipA/sspA
Mainland_China_GCA_023607645,sicP
Mainland_China_GCA_023607645,sptP
Mainland_China_GCA_023607645,prgH
Mainland_China_GCA_023607645,prgI
Mainland_China_GCA_023607645,prgJ
Mainland_China_GCA_023607645,prgK
Mainland_China_GCA_023607645,orgA
Mainland_China_GCA_023607645,orgB
Mainland_China_GCA_023607645,orgC
Mainland_China_GCA_023607645,avrA
Mainland_China_GCA_023607645,mig-14
Mainland_China_GCA_023607645,pipB2
Mainland_China_GCA_023607645,entA
Mainland_China_GCA_023607645,entB
Mainland_China_GCA_023607645,fepG
Mainland_China_GCA_023607645,fimF
Mainland_China_GCA_023607645,fimH
Mainland_China_GCA_023607645,fimD
Mainland_China_GCA_023607645,fimC
Mainland_China_GCA_023607645,fimI
Mainland_China_GCA_023607645,lpfE
Mainland_China_GCA_023607645,lpfD
Mainland_China_GCA_023607645,lpfC
Mainland_China_GCA_023607645,lpfB
Mainland_China_GCA_023607645,lpfA
Mainland_China_GCA_023607645,misL
Mainland_China_GCA_023607645,mgtB
Mainland_China_GCA_023607645,mgtC
Mainland_China_GCA_023607645,sseL
Mainland_China_GCA_023607645,ratB
Mainland_China_GCA_023607645,sinH
Mainland_China_GCA_023607645,slrP
Mainland_China_GCA_023607645,sopD2
Mainland_China_GCA_023607645,pefD
Mainland_China_GCA_023607645,pefC
Mainland_China_GCA_023607645,pefA
Mainland_China_GCA_023607645,pefB
Mainland_China_GCA_023607645,spvC
Mainland_China_GCA_023607645,spvB
Mainland_China_GCA_023607645,spvR
Mainland_China_GCA_023607645,sseK1
Mainland_China_GCA_023607645,rck
Mainland_China_GCA_023607785,sspH2
Mainland_China_GCA_023607785,sopA
Mainland_China_GCA_023607785,csgG
Mainland_China_GCA_023607785,csgF
Mainland_China_GCA_023607785,csgE
Mainland_China_GCA_023607785,csgD
Mainland_China_GCA_023607785,csgB
Mainland_China_GCA_023607785,csgA
Mainland_China_GCA_023607785,csgC
Mainland_China_GCA_023607785,sifA
Mainland_China_GCA_023607785,spiC/ssaB
Mainland_China_GCA_023607785,ssaC
Mainland_China_GCA_023607785,ssaD
Mainland_China_GCA_023607785,ssaE
Mainland_China_GCA_023607785,sseA
Mainland_China_GCA_023607785,sseB
Mainland_China_GCA_023607785,sscA
Mainland_China_GCA_023607785,sseC
Mainland_China_GCA_023607785,sseD
Mainland_China_GCA_023607785,sseE
Mainland_China_GCA_023607785,sscB
Mainland_China_GCA_023607785,sseF
Mainland_China_GCA_023607785,sseG
Mainland_China_GCA_023607785,ssaG
Mainland_China_GCA_023607785,ssaH
Mainland_China_GCA_023607785,ssaI
Mainland_China_GCA_023607785,ssaJ
Mainland_China_GCA_023607785,ssaK
Mainland_China_GCA_023607785,ssaL
Mainland_China_GCA_023607785,ssaM
Mainland_China_GCA_023607785,ssaV
Mainland_China_GCA_023607785,ssaN
Mainland_China_GCA_023607785,ssaO
Mainland_China_GCA_023607785,ssaP
Mainland_China_GCA_023607785,ssaQ
Mainland_China_GCA_023607785,ssaR
Mainland_China_GCA_023607785,ssaS
Mainland_China_GCA_023607785,ssaT
Mainland_China_GCA_023607785,ssaU
Mainland_China_GCA_023607785,steA
Mainland_China_GCA_023607785,sifB
Mainland_China_GCA_023607785,steB
Mainland_China_GCA_023607785,sseJ
Mainland_China_GCA_023607785,steC
Mainland_China_GCA_023607785,sopE2
Mainland_China_GCA_023607785,sodCI
Mainland_China_GCA_023607785,sopB/sigD
Mainland_China_GCA_023607785,pipB
Mainland_China_GCA_023607785,ompA
Mainland_China_GCA_023607785,sseI/srfH
Mainland_China_GCA_023607785,sopD
Mainland_China_GCA_023607785,invH
Mainland_China_GCA_023607785,invF
Mainland_China_GCA_023607785,invG
Mainland_China_GCA_023607785,invE
Mainland_China_GCA_023607785,invA
Mainland_China_GCA_023607785,invB
Mainland_China_GCA_023607785,invC
Mainland_China_GCA_023607785,invI
Mainland_China_GCA_023607785,invJ
Mainland_China_GCA_023607785,spaO
Mainland_China_GCA_023607785,spaP
Mainland_China_GCA_023607785,spaQ
Mainland_China_GCA_023607785,spaR
Mainland_China_GCA_023607785,spaS
Mainland_China_GCA_023607785,sicA
Mainland_China_GCA_023607785,sipB/sspB
Mainland_China_GCA_023607785,sipC/sspC
Mainland_China_GCA_023607785,sipD
Mainland_China_GCA_023607785,sipA/sspA
Mainland_China_GCA_023607785,sicP
Mainland_China_GCA_023607785,sptP
Mainland_China_GCA_023607785,prgH
Mainland_China_GCA_023607785,prgI
Mainland_China_GCA_023607785,prgJ
Mainland_China_GCA_023607785,prgK
Mainland_China_GCA_023607785,orgA
Mainland_China_GCA_023607785,orgB
Mainland_China_GCA_023607785,orgC
Mainland_China_GCA_023607785,avrA
Mainland_China_GCA_023607785,mig-14
Mainland_China_GCA_023607785,pipB2
Mainland_China_GCA_023607785,fimI
Mainland_China_GCA_023607785,fimC
Mainland_China_GCA_023607785,fimD
Mainland_China_GCA_023607785,fimH
Mainland_China_GCA_023607785,fimF
Mainland_China_GCA_023607785,fepG
Mainland_China_GCA_023607785,entB
Mainland_China_GCA_023607785,entA
Mainland_China_GCA_023607785,mgtC
Mainland_China_GCA_023607785,mgtB
Mainland_China_GCA_023607785,misL
Mainland_China_GCA_023607785,lpfA
Mainland_China_GCA_023607785,lpfB
Mainland_China_GCA_023607785,lpfC
Mainland_China_GCA_023607785,lpfD
Mainland_China_GCA_023607785,lpfE
Mainland_China_GCA_023607785,sinH
Mainland_China_GCA_023607785,ratB
Mainland_China_GCA_023607785,sseL
Mainland_China_GCA_023607785,slrP
Mainland_China_GCA_023607785,sopD2
Mainland_China_GCA_023607785,sseK1
Mainland_China_GCA_023607785,pefD
Mainland_China_GCA_023607785,pefC
Mainland_China_GCA_023607785,pefA
Mainland_China_GCA_023607785,pefB
Mainland_China_GCA_023607785,spvC
Mainland_China_GCA_023607785,spvB
Mainland_China_GCA_023607785,spvR
Mainland_China_GCA_023607785,rck
Mainland_China_GCA_023607925,sseI/srfH
Mainland_China_GCA_023607925,ompA
Mainland_China_GCA_023607925,pipB
Mainland_China_GCA_023607925,sopB/sigD
Mainland_China_GCA_023607925,sodCI
Mainland_China_GCA_023607925,sopE2
Mainland_China_GCA_023607925,steC
Mainland_China_GCA_023607925,sseJ
Mainland_China_GCA_023607925,steB
Mainland_China_GCA_023607925,sifB
Mainland_China_GCA_023607925,steA
Mainland_China_GCA_023607925,ssaU
Mainland_China_GCA_023607925,ssaT
Mainland_China_GCA_023607925,ssaS
Mainland_China_GCA_023607925,ssaR
Mainland_China_GCA_023607925,ssaQ
Mainland_China_GCA_023607925,ssaP
Mainland_China_GCA_023607925,ssaO
Mainland_China_GCA_023607925,ssaN
Mainland_China_GCA_023607925,ssaV
Mainland_China_GCA_023607925,ssaM
Mainland_China_GCA_023607925,ssaL
Mainland_China_GCA_023607925,ssaK
Mainland_China_GCA_023607925,ssaJ
Mainland_China_GCA_023607925,ssaI
Mainland_China_GCA_023607925,ssaH
Mainland_China_GCA_023607925,ssaG
Mainland_China_GCA_023607925,sseG
Mainland_China_GCA_023607925,sseF
Mainland_China_GCA_023607925,sscB
Mainland_China_GCA_023607925,sseE
Mainland_China_GCA_023607925,sseD
Mainland_China_GCA_023607925,sseC
Mainland_China_GCA_023607925,sscA
Mainland_China_GCA_023607925,sseB
Mainland_China_GCA_023607925,sseA
Mainland_China_GCA_023607925,ssaE
Mainland_China_GCA_023607925,ssaD
Mainland_China_GCA_023607925,ssaC
Mainland_China_GCA_023607925,spiC/ssaB
Mainland_China_GCA_023607925,sifA
Mainland_China_GCA_023607925,csgC
Mainland_China_GCA_023607925,csgA
Mainland_China_GCA_023607925,csgB
Mainland_China_GCA_023607925,csgD
Mainland_China_GCA_023607925,csgE
Mainland_China_GCA_023607925,csgF
Mainland_China_GCA_023607925,csgG
Mainland_China_GCA_023607925,sopA
Mainland_China_GCA_023607925,sspH2
Mainland_China_GCA_023607925,sopD
Mainland_China_GCA_023607925,invH
Mainland_China_GCA_023607925,invF
Mainland_China_GCA_023607925,invG
Mainland_China_GCA_023607925,invE
Mainland_China_GCA_023607925,invA
Mainland_China_GCA_023607925,invB
Mainland_China_GCA_023607925,invC
Mainland_China_GCA_023607925,invI
Mainland_China_GCA_023607925,invJ
Mainland_China_GCA_023607925,spaO
Mainland_China_GCA_023607925,spaP
Mainland_China_GCA_023607925,spaQ
Mainland_China_GCA_023607925,spaR
Mainland_China_GCA_023607925,spaS
Mainland_China_GCA_023607925,sicA
Mainland_China_GCA_023607925,sipB/sspB
Mainland_China_GCA_023607925,sipC/sspC
Mainland_China_GCA_023607925,sipD
Mainland_China_GCA_023607925,sipA/sspA
Mainland_China_GCA_023607925,sicP
Mainland_China_GCA_023607925,sptP
Mainland_China_GCA_023607925,prgH
Mainland_China_GCA_023607925,prgI
Mainland_China_GCA_023607925,prgJ
Mainland_China_GCA_023607925,prgK
Mainland_China_GCA_023607925,orgA
Mainland_China_GCA_023607925,orgB
Mainland_China_GCA_023607925,orgC
Mainland_China_GCA_023607925,avrA
Mainland_China_GCA_023607925,mig-14
Mainland_China_GCA_023607925,pipB2
Mainland_China_GCA_023607925,fimI
Mainland_China_GCA_023607925,fimC
Mainland_China_GCA_023607925,fimD
Mainland_China_GCA_023607925,fimH
Mainland_China_GCA_023607925,fimF
Mainland_China_GCA_023607925,fepG
Mainland_China_GCA_023607925,entB
Mainland_China_GCA_023607925,entA
Mainland_China_GCA_023607925,mgtC
Mainland_China_GCA_023607925,mgtB
Mainland_China_GCA_023607925,misL
Mainland_China_GCA_023607925,lpfA
Mainland_China_GCA_023607925,lpfB
Mainland_China_GCA_023607925,lpfC
Mainland_China_GCA_023607925,lpfD
Mainland_China_GCA_023607925,lpfE
Mainland_China_GCA_023607925,sseL
Mainland_China_GCA_023607925,ratB
Mainland_China_GCA_023607925,sinH
Mainland_China_GCA_023607925,slrP
Mainland_China_GCA_023607925,sopD2
Mainland_China_GCA_023607925,pefD
Mainland_China_GCA_023607925,pefC
Mainland_China_GCA_023607925,pefA
Mainland_China_GCA_023607925,pefB
Mainland_China_GCA_023607925,spvC
Mainland_China_GCA_023607925,spvB
Mainland_China_GCA_023607925,spvR
Mainland_China_GCA_023607925,sseK1
Mainland_China_GCA_023607925,rck
Mainland_China_GCA_023608005,sspH2
Mainland_China_GCA_023608005,sopA
Mainland_China_GCA_023608005,csgG
Mainland_China_GCA_023608005,csgF
Mainland_China_GCA_023608005,csgE
Mainland_China_GCA_023608005,csgD
Mainland_China_GCA_023608005,csgB
Mainland_China_GCA_023608005,csgA
Mainland_China_GCA_023608005,csgC
Mainland_China_GCA_023608005,sifA
Mainland_China_GCA_023608005,spiC/ssaB
Mainland_China_GCA_023608005,ssaC
Mainland_China_GCA_023608005,ssaD
Mainland_China_GCA_023608005,ssaE
Mainland_China_GCA_023608005,sseA
Mainland_China_GCA_023608005,sseB
Mainland_China_GCA_023608005,sscA
Mainland_China_GCA_023608005,sseC
Mainland_China_GCA_023608005,sseD
Mainland_China_GCA_023608005,sseE
Mainland_China_GCA_023608005,sscB
Mainland_China_GCA_023608005,sseF
Mainland_China_GCA_023608005,sseG
Mainland_China_GCA_023608005,ssaG
Mainland_China_GCA_023608005,ssaH
Mainland_China_GCA_023608005,ssaI
Mainland_China_GCA_023608005,ssaJ
Mainland_China_GCA_023608005,ssaK
Mainland_China_GCA_023608005,ssaL
Mainland_China_GCA_023608005,ssaM
Mainland_China_GCA_023608005,ssaV
Mainland_China_GCA_023608005,ssaN
Mainland_China_GCA_023608005,ssaO
Mainland_China_GCA_023608005,ssaP
Mainland_China_GCA_023608005,ssaQ
Mainland_China_GCA_023608005,ssaR
Mainland_China_GCA_023608005,ssaS
Mainland_China_GCA_023608005,ssaT
Mainland_China_GCA_023608005,ssaU
Mainland_China_GCA_023608005,steA
Mainland_China_GCA_023608005,sifB
Mainland_China_GCA_023608005,steB
Mainland_China_GCA_023608005,sseJ
Mainland_China_GCA_023608005,steC
Mainland_China_GCA_023608005,sopE2
Mainland_China_GCA_023608005,sodCI
Mainland_China_GCA_023608005,sopB/sigD
Mainland_China_GCA_023608005,pipB
Mainland_China_GCA_023608005,ompA
Mainland_China_GCA_023608005,sseI/srfH
Mainland_China_GCA_023608005,pipB2
Mainland_China_GCA_023608005,mig-14
Mainland_China_GCA_023608005,avrA
Mainland_China_GCA_023608005,orgC
Mainland_China_GCA_023608005,orgB
Mainland_China_GCA_023608005,orgA
Mainland_China_GCA_023608005,prgK
Mainland_China_GCA_023608005,prgJ
Mainland_China_GCA_023608005,prgI
Mainland_China_GCA_023608005,prgH
Mainland_China_GCA_023608005,sptP
Mainland_China_GCA_023608005,sicP
Mainland_China_GCA_023608005,sipA/sspA
Mainland_China_GCA_023608005,sipD
Mainland_China_GCA_023608005,sipC/sspC
Mainland_China_GCA_023608005,sipB/sspB
Mainland_China_GCA_023608005,sicA
Mainland_China_GCA_023608005,spaS
Mainland_China_GCA_023608005,spaR
Mainland_China_GCA_023608005,spaQ
Mainland_China_GCA_023608005,spaP
Mainland_China_GCA_023608005,spaO
Mainland_China_GCA_023608005,invJ
Mainland_China_GCA_023608005,invI
Mainland_China_GCA_023608005,invC
Mainland_China_GCA_023608005,invB
Mainland_China_GCA_023608005,invA
Mainland_China_GCA_023608005,invE
Mainland_China_GCA_023608005,invG
Mainland_China_GCA_023608005,invF
Mainland_China_GCA_023608005,invH
Mainland_China_GCA_023608005,sopD
Mainland_China_GCA_023608005,entA
Mainland_China_GCA_023608005,entB
Mainland_China_GCA_023608005,fepG
Mainland_China_GCA_023608005,fimF
Mainland_China_GCA_023608005,fimH
Mainland_China_GCA_023608005,fimD
Mainland_China_GCA_023608005,fimC
Mainland_China_GCA_023608005,fimI
Mainland_China_GCA_023608005,lpfE
Mainland_China_GCA_023608005,lpfD
Mainland_China_GCA_023608005,lpfC
Mainland_China_GCA_023608005,lpfB
Mainland_China_GCA_023608005,lpfA
Mainland_China_GCA_023608005,misL
Mainland_China_GCA_023608005,mgtB
Mainland_China_GCA_023608005,mgtC
Mainland_China_GCA_023608005,sseL
Mainland_China_GCA_023608005,ratB
Mainland_China_GCA_023608005,sinH
Mainland_China_GCA_023608005,sopD2
Mainland_China_GCA_023608005,slrP
Mainland_China_GCA_023608005,sseK1
Mainland_China_GCA_023608025,sspH2
Mainland_China_GCA_023608025,sopA
Mainland_China_GCA_023608025,csgG
Mainland_China_GCA_023608025,csgF
Mainland_China_GCA_023608025,csgE
Mainland_China_GCA_023608025,csgD
Mainland_China_GCA_023608025,csgB
Mainland_China_GCA_023608025,csgA
Mainland_China_GCA_023608025,csgC
Mainland_China_GCA_023608025,sifA
Mainland_China_GCA_023608025,spiC/ssaB
Mainland_China_GCA_023608025,ssaC
Mainland_China_GCA_023608025,ssaD
Mainland_China_GCA_023608025,ssaE
Mainland_China_GCA_023608025,sseA
Mainland_China_GCA_023608025,sseB
Mainland_China_GCA_023608025,sscA
Mainland_China_GCA_023608025,sseC
Mainland_China_GCA_023608025,sseD
Mainland_China_GCA_023608025,sseE
Mainland_China_GCA_023608025,sscB
Mainland_China_GCA_023608025,sseF
Mainland_China_GCA_023608025,sseG
Mainland_China_GCA_023608025,ssaG
Mainland_China_GCA_023608025,ssaH
Mainland_China_GCA_023608025,ssaI
Mainland_China_GCA_023608025,ssaJ
Mainland_China_GCA_023608025,ssaK
Mainland_China_GCA_023608025,ssaL
Mainland_China_GCA_023608025,ssaM
Mainland_China_GCA_023608025,ssaV
Mainland_China_GCA_023608025,ssaN
Mainland_China_GCA_023608025,ssaO
Mainland_China_GCA_023608025,ssaP
Mainland_China_GCA_023608025,ssaQ
Mainland_China_GCA_023608025,ssaR
Mainland_China_GCA_023608025,ssaS
Mainland_China_GCA_023608025,ssaT
Mainland_China_GCA_023608025,ssaU
Mainland_China_GCA_023608025,steA
Mainland_China_GCA_023608025,sifB
Mainland_China_GCA_023608025,steB
Mainland_China_GCA_023608025,sseJ
Mainland_China_GCA_023608025,steC
Mainland_China_GCA_023608025,sopE2
Mainland_China_GCA_023608025,sodCI
Mainland_China_GCA_023608025,sopB/sigD
Mainland_China_GCA_023608025,pipB
Mainland_China_GCA_023608025,ompA
Mainland_China_GCA_023608025,sseI/srfH
Mainland_China_GCA_023608025,sopD
Mainland_China_GCA_023608025,invH
Mainland_China_GCA_023608025,invF
Mainland_China_GCA_023608025,invG
Mainland_China_GCA_023608025,invE
Mainland_China_GCA_023608025,invA
Mainland_China_GCA_023608025,invB
Mainland_China_GCA_023608025,invC
Mainland_China_GCA_023608025,invI
Mainland_China_GCA_023608025,invJ
Mainland_China_GCA_023608025,spaO
Mainland_China_GCA_023608025,spaP
Mainland_China_GCA_023608025,spaQ
Mainland_China_GCA_023608025,spaR
Mainland_China_GCA_023608025,spaS
Mainland_China_GCA_023608025,sicA
Mainland_China_GCA_023608025,sipB/sspB
Mainland_China_GCA_023608025,sipC/sspC
Mainland_China_GCA_023608025,sipD
Mainland_China_GCA_023608025,sipA/sspA
Mainland_China_GCA_023608025,sicP
Mainland_China_GCA_023608025,sptP
Mainland_China_GCA_023608025,prgH
Mainland_China_GCA_023608025,prgI
Mainland_China_GCA_023608025,prgJ
Mainland_China_GCA_023608025,prgK
Mainland_China_GCA_023608025,orgA
Mainland_China_GCA_023608025,orgB
Mainland_China_GCA_023608025,orgC
Mainland_China_GCA_023608025,avrA
Mainland_China_GCA_023608025,mig-14
Mainland_China_GCA_023608025,pipB2
Mainland_China_GCA_023608025,fimI
Mainland_China_GCA_023608025,fimC
Mainland_China_GCA_023608025,fimD
Mainland_China_GCA_023608025,fimH
Mainland_China_GCA_023608025,fimF
Mainland_China_GCA_023608025,fepG
